Date,Price,Open,High,Low,Change %
2023-01-19,65.8606,69.9282,69.9707,65.8606,-5.82
2023-01-20,62.4752,65.8606,65.8606,61.9,-5.14
2023-01-21,68.9023,62.4752,68.9023,62.4752,10.29
2023-01-22,67.5602,68.9023,69.4202,67.3984,-1.95
2023-01-23,69.085,67.5602,69.085,67.2408,2.26
2023-01-24,68.6485,69.085,69.8279,68.6485,-0.63
2023-01-25,65.2547,68.6485,68.6485,65.086,-4.94
2023-01-26,63.0368,65.2547,65.512,63.0368,-3.4
2023-01-27,62.2004,63.0368,63.0368,62.2004,-1.33
2023-01-28,62.2004,62.2004,62.2004,62.2004,0.0
2023-01-29,61.0527,62.2004,62.2004,61.0527,-1.85
2023-01-30,61.0527,61.0527,61.0527,61.0527,0.0
2023-01-31,62.2067,61.0527,62.2067,61.0527,1.89
2023-02-01,63.5882,62.2067,63.7429,62.2067,2.22
2023-02-02,62.4135,63.5882,63.6285,62.0076,-1.85
2023-02-03,61.3342,62.4135,62.829,61.3342,-1.73
2023-02-04,60.9463,61.3342,61.3342,60.4815,-0.63
2023-02-05,62.1034,60.9463,62.1034,60.9463,1.9
2023-02-06,62.1089,62.1034,62.4802,61.7004,0.01
2023-02-07,61.0252,62.1089,62.1089,61.0252,-1.74
2023-02-08,60.1707,61.0252,61.0252,60.1515,-1.4
2023-02-09,58.3403,60.1707,60.1707,57.9665,-3.04
2023-02-10,57.0997,58.3403,58.4873,57.0651,-2.13
2023-02-11,55.6031,57.0997,57.0997,55.6031,-2.62
2023-02-12,55.0196,55.6031,55.6031,54.9535,-1.05
2023-02-13,57.7929,55.0196,57.7929,54.9985,5.04
2023-02-14,56.1444,57.7929,58.149,56.1444,-2.85
2023-02-15,56.2185,56.1444,56.2185,55.2435,0.13
2023-02-16,62.3919,56.2185,62.3919,56.2185,10.98
2023-02-17,64.8248,62.3919,64.8248,61.2556,3.9
2023-02-18,64.5287,64.8248,65.0775,64.5287,-0.46
2023-02-19,64.7783,64.5287,64.7783,63.7825,0.39
2023-02-20,65.8546,64.7783,65.9113,64.742,1.66
2023-02-21,65.8173,65.8546,65.8842,65.274,-0.06
2023-02-22,63.256,65.8173,65.8205,63.256,-3.89
2023-02-23,60.2617,63.256,63.256,60.2617,-4.73
2023-02-24,56.8711,60.2617,60.2617,56.8711,-5.63
2023-02-25,53.5138,56.8711,56.8711,53.2687,-5.9
2023-02-26,54.8623,53.5138,54.8623,53.5138,2.52
2023-02-27,54.4001,54.8623,54.8623,54.4001,-0.84
2023-02-28,53.5366,54.4001,54.4001,53.421,-1.59
2023-03-01,57.4804,53.5381,57.4804,53.5381,7.37
2023-03-02,57.6829,57.4804,57.9314,57.4804,0.35
2023-03-03,55.9304,57.6829,57.894,55.9258,-3.04
2023-03-04,54.9755,55.9304,55.9304,54.9464,-1.71
2023-03-05,55.0578,54.9755,55.4847,54.9755,0.15
2023-03-06,55.5683,55.0346,55.5913,54.8021,0.93
2023-03-07,55.2911,55.5683,55.5683,55.2161,-0.5
2023-03-08,55.0201,55.2911,56.3275,55.0201,-0.49
